序号,词名称,全局词频,文档频率,平均TF-IDF
1823,粒径,129,28,0.0005020555373836204
5403,现代,428,97,0.000502051813186669
8298,车道,52,19,0.0005020153949782471
15691,广明,6,3,0.0005020131095712265
9382,偏压,46,8,0.0005018237327712276
14654,互联,24,9,0.0005017759376711394
3739,要点,105,34,0.0005017299644144459
5698,渗透系数,217,43,0.0005016416603787998
1879,清单,446,38,0.0005015561746684704
21019,约简,72,3,0.0005015138146520994
1786,极限,139,26,0.000501479981949418
23345,907,10,2,0.0005014363693579114
8975,分值,148,29,0.0005014131435365541
15705,开孔,31,11,0.0005012510872483203
754,偏磨,50,16,0.0005012477668640475
28349,氨酯,6,3,0.0005009859995890245
18510,参数信息,64,7,0.0005009825016742011
5815,高效,345,74,0.0005009236169740807
18320,栅,7,3,0.000500815559947674
1136,常规,230,46,0.0005008055986531478
23546,1172,6,3,0.0005007547188484986
18361,大管棚,4,2,0.0005006903822168927
29501,冠梁,6,2,0.0005006745615208966
14694,运输机,14,6,0.0005006098181790996
5556,单线,131,33,0.0005005330034210542
7243,钢丝刷,35,10,0.0005003738398985653
14935,洞顶,32,8,0.0005003104825186598
1920,管理体系,249,36,0.0005002827134354612
42444,学士,4,2,0.0005000210663118884
6891,种,442,89,0.0004998518838282531
32246,概念分析,50,2,0.0004998172938543592
22620,孔处,4,2,0.0004997731594544244
22708,成本核算,16,1,0.000499765734811807
22896,加弱,16,1,0.000499765734811807
27387,该线,6,3,0.0004996931443332882
14403,408,46,9,0.0004995886957878981
8725,边坡,60,20,0.0004995358372878465
10860,樊燕燕,54,10,0.0004994049523433361
20286,施作,84,17,0.0004993099874436949
1697,定位,250,38,0.000499020345042266
43462,国权,4,1,0.0004989397530248223
43502,19781,4,1,0.0004989397530248223
43451,法将主,4,1,0.0004989397530248223
43484,评判者,4,1,0.0004989397530248223
43488,权观,4,1,0.0004989397530248223
43500,1424,4,1,0.0004989397530248223
4193,职责,140,20,0.0004986788034618538
37552,专业队伍,5,2,0.0004986557613639818
557,前方,408,59,0.0004985956585116908
37822,螺孔,4,2,0.0004984879885613585
15805,目的地,16,4,0.0004984799123275966
2646,后退,77,17,0.0004984435697418751
277,次数,262,41,0.0004983464764247882
33204,王法,4,2,0.0004983381425319389
9044,高速公路,91,23,0.000498204721047063
22319,惯用,6,2,0.0004981490496352799
3344,响应,345,40,0.0004981447359761942
1332,平时,13,5,0.0004981215403415536
39783,腰部,14,3,0.0004979466610426737
2707,垫平,7,3,0.0004979399311548971
8559,锚杆,53,14,0.0004979292510880719
317,更好,393,68,0.0004977668536837836
8690,断层,190,32,0.0004976546512694351
2662,人工,562,81,0.0004976433322540351
4030,车,149,43,0.000497583310195981
7983,福建厦门,3,2,0.0004975403811760489
4587,大连,325,34,0.0004974391537789227
294,恶性循环,5,3,0.0004973785247460355
29453,环纵,8,3,0.0004973574147864175
36704,组态,29,3,0.0004971244751555923
1572,先,360,77,0.0004970833850755061
5513,归一化,272,48,0.0004970217806659058
7645,撑,90,24,0.0004969934397810799
21027,贵州,6,2,0.0004969240650432251
416,查看,104,24,0.0004968449130006767
4802,2013,538,82,0.000496785516573789
3345,预算,94,11,0.0004967232560467023
12957,该种,29,8,0.000496649840233373
4875,安全意识,362,48,0.0004966462169389653
9210,王,261,68,0.0004966222585765423
34821,河网,4,1,0.0004965859714463067
34808,时添,4,1,0.0004965859714463067
34882,989,4,1,0.0004965859714463067
2511,手段,515,85,0.000496584578613083
13693,工点,42,9,0.0004964885248664487
5548,法地,4,2,0.0004964711321229056
5532,一局,4,2,0.0004964711321229056
7155,伤员,26,4,0.000496430727072215
26997,正下方,20,8,0.0004961402691286718
15203,质检,38,8,0.0004960855722265823
17593,模糊化,36,7,0.0004960641899487382
5157,系,595,106,0.0004960231325155693
15561,机的实,4,2,0.0004959261878011406
22017,汕头市,6,2,0.0004958748924000487
5937,丰富,397,69,0.0004957614129180528
34230,450046,3,1,0.0004957038995373431
7233,破碎机,12,5,0.0004956699862048862
6807,步,228,56,0.0004956352122637195
5496,涌砂,118,24,0.000495619246491373
5017,权值,64,12,0.0004954235544063959
1038,装,245,56,0.0004953412699630547
9595,工字钢,45,9,0.000495278599342012
8086,探明,54,15,0.0004950796247856149
5737,东侧,65,14,0.0004950418092062225
28482,半部,10,2,0.0004948633924056876
9277,上接,86,39,0.0004948409530087743
7100,更新,338,41,0.000494719292331562
8319,居民区,38,9,0.0004943547416673698
5054,素,544,96,0.0004942588918026155
12539,陶宇,4,1,0.0004938271604938272
12525,430030,4,1,0.0004938271604938272
25529,柱基,22,4,0.0004936980784576422
9357,可控,156,44,0.00049367885909848
14411,交界,8,4,0.0004936601556638414
30257,令为,6,2,0.0004935296148046774
14532,特征分析,58,9,0.0004935018071907414
18199,邮发,4,2,0.0004933804140145752
18181,主办,4,2,0.0004933804140145752
20261,远期,22,5,0.000493317620238573
23664,挤,52,9,0.0004931303108473413
963,机构,238,39,0.0004930665219866185
4006,在建,140,35,0.0004929911331292004
5060,边界,249,37,0.0004929777793424697
20733,艳萍,4,2,0.0004928354082190448
8536,崩坏,6,3,0.0004928329591288478
102,漏水,297,63,0.0004927630872288288
18102,911,6,2,0.0004927479523574589
1491,供水管,40,12,0.0004926818829359605
4978,重,439,98,0.0004926347316470464
6422,碎屑岩,22,5,0.0004924039245767525
13890,沟,36,7,0.0004923833626773368
21778,230000,6,3,0.0004923578409528384
34756,为工,4,2,0.0004922391945864089
1344,观测,435,41,0.0004920796165105632
14737,百度,24,6,0.0004920277393909754
36257,如由,2,1,0.0004920049200492004
36266,以点带面,2,1,0.0004920049200492004
36262,检视,2,1,0.0004920049200492004
36260,用活,2,1,0.0004920049200492004
36267,黄君,2,1,0.0004920049200492004
36265,限时,2,1,0.0004920049200492004
36268,田书广,2,1,0.0004920049200492004
36269,陈贺,2,1,0.0004920049200492004
36270,穿马骝,2,1,0.0004920049200492004
36259,责任者,2,1,0.0004920049200492004
36258,说话,2,1,0.0004920049200492004
36274,表注,2,1,0.0004920049200492004
36273,常华杰,2,1,0.0004920049200492004
36264,齐抓共管,2,1,0.0004920049200492004
36244,内覆土,2,1,0.0004920049200492004
36256,大幅面,2,1,0.0004920049200492004
36255,会议室,2,1,0.0004920049200492004
36215,杨艺益,2,1,0.0004920049200492004
36217,图使,2,1,0.0004920049200492004
36220,但施,2,1,0.0004920049200492004
36222,至右线,2,1,0.0004920049200492004
36223,撤场,2,1,0.0004920049200492004
36224,署见,2,1,0.0004920049200492004
36227,接洪湾,2,1,0.0004920049200492004
36229,横琴岛,2,1,0.0004920049200492004
36230,琴粤澳,2,1,0.0004920049200492004
36231,触变,2,1,0.0004920049200492004
36232,震陷,2,1,0.0004920049200492004
36233,井起,2,1,0.0004920049200492004
36237,往大,2,1,0.0004920049200492004
36272,紧紧抓住,2,1,0.0004920049200492004
36240,内掌,2,1,0.0004920049200492004
36241,施段,2,1,0.0004920049200492004
36242,最软,2,1,0.0004920049200492004
36245,导行,2,1,0.0004920049200492004
36247,琴海,2,1,0.0004920049200492004
36253,必经之路,2,1,0.0004920049200492004
36254,孔侧,2,1,0.0004920049200492004
36214,张俊伟,2,1,0.0004920049200492004
36219,设南,2,1,0.0004920049200492004
425,全长,175,64,0.0004918756238085977
137,嘴,21,8,0.0004918622960654681
4282,水文地质,479,87,0.0004917071868979071
22749,时效性,8,3,0.0004916507631719265
4512,序,221,36,0.0004916028090746642
15751,体外,27,9,0.0004915973499246122
8366,蛇形,18,6,0.0004915619927138021
11640,诊断,122,24,0.0004913785138677991
14410,抛弃,3,2,0.0004911957909316905
14421,混用,3,2,0.0004911957909316905
37589,对应点,4,2,0.0004911761328511496
8338,洞径,134,19,0.000491099460477445
17229,客流,10,3,0.0004910944356813581
4484,优势,445,75,0.000491071654131091
24904,若此,4,2,0.0004910251643287281
39166,新兴产业,4,2,0.00049096004371679
18506,功能性,40,4,0.000490884535889277
2193,漏油,27,6,0.0004908574588413067
8017,创造,38,14,0.0004907681042426967
3414,运作,37,11,0.0004907620873502579
2686,台,290,73,0.0004907584037622462
4662,水资源,90,14,0.0004907508040623966
9473,结实率,6,3,0.0004907410060786175
23456,区时,14,5,0.0004905156725435462
35614,大冶,6,2,0.0004904793486990108
1268,单,502,80,0.0004902673984671385
14063,530029,12,3,0.000490167554455243
32939,西区,4,2,0.0004901376605410331
11244,因集,11,3,0.0004900630337246994
14686,需注意,16,6,0.0004898837314382896
6782,须要,6,3,0.000489726659401232
922,过硬,19,7,0.0004895368731892072
9865,底层,126,28,0.0004895043206922525
8215,期刊,66,13,0.0004894748802874126
11059,予以,75,22,0.0004894729888632852
8800,叶,64,14,0.0004894129832603791
2097,08,232,47,0.0004893957762735402
8789,选线,18,5,0.0004893855167012569
12376,该层,62,11,0.0004893430379488339
9927,土方,181,27,0.0004893169765121466
33269,栖息地,2,1,0.0004892367906066536
33275,损刀,2,1,0.0004892367906066536
33274,光污染,2,1,0.0004892367906066536
33270,生态区,2,1,0.0004892367906066536
33279,突和,2,1,0.0004892367906066536
33261,尾气,2,1,0.0004892367906066536
33257,障也会,2,1,0.0004892367906066536
33280,诉讼,2,1,0.0004892367906066536
33256,樊孝军,2,1,0.0004892367906066536
33309,铁四院,2,1,0.0004892367906066536
33299,履,2,1,0.0004892367906066536
33283,错误操作,2,1,0.0004892367906066536
33297,担责任,2,1,0.0004892367906066536
33305,不时之需,2,1,0.0004892367906066536
33303,纷对,2,1,0.0004892367906066536
33302,仲裁,2,1,0.0004892367906066536
33285,集中管理,2,1,0.0004892367906066536
33298,高品质,2,1,0.0004892367906066536
33301,调解,2,1,0.0004892367906066536
33292,噪音控制,2,1,0.0004892367906066536
33291,对妈湾,2,1,0.0004892367906066536
33290,境中,2,1,0.0004892367906066536
33289,数字模型,2,1,0.0004892367906066536
33287,计算机辅助,2,1,0.0004892367906066536
5357,2012,510,74,0.0004892050764933447
8584,黎新亮,10,3,0.0004891019121071873
15739,机钢,7,3,0.0004890638499609271
1731,太,104,25,0.0004889522923096129
18470,祥,18,5,0.0004889463429614124
11766,刘一鹏,28,6,0.000488945766122966
20300,物业,8,3,0.0004888937315425368
4203,学者,680,92,0.0004888147200858411
5565,废,30,8,0.0004888014156954554
41216,410117,3,1,0.0004887585532746823
41214,330200,3,1,0.0004887585532746823
41218,411201,3,1,0.0004887585532746823
892,集中,513,79,0.0004886555241674137
21638,天桥,32,4,0.0004884589993881344
7138,电话,24,10,0.0004884479102114396
37199,择优,7,3,0.0004883956063908283
7903,载荷,38,8,0.0004883371542339791
11872,商业区,10,3,0.00048821337723288396
5677,管深,8,4,0.00048820466746626314
1863,成,570,106,0.0004878879256230421
41700,保障性,4,2,0.00048770451241007085
2976,结,590,115,0.00048762539817419625
34901,拟将,6,3,0.00048761515046865587
27142,当环,6,2,0.0004876052168453544
7781,道桥,24,9,0.0004875996139198854
4932,空洞,283,49,0.00048759713575109346
14435,环负,7,3,0.0004875379257955713
35625,当天,4,2,0.00048744446343787013
27179,732,5,2,0.0004872524764632016
34956,1527,6,3,0.00048714895170418596
34954,1180,6,3,0.00048714895170418596
31943,0155,7,3,0.00048714145615370256
9741,语言,356,26,0.00048705848427259735
2702,重量,138,25,0.00048700761150234146
7212,壳,221,33,0.00048700286451311463
46212,降水强度,20,1,0.0004869023273931249
5617,收稿,225,102,0.00048684933559704806
14738,百科,2,1,0.0004867364322219518
14735,化作,2,1,0.0004867364322219518
14733,地排,2,1,0.0004867364322219518
14731,用泥,2,1,0.0004867364322219518
14730,隔仓内,2,1,0.0004867364322219518
14727,孔管,2,1,0.0004867364322219518
14723,要配,2,1,0.0004867364322219518
14711,防溜,2,1,0.0004867364322219518
14701,装后,2,1,0.0004867364322219518
14704,以杜,2,1,0.0004867364322219518
14673,行为主体,2,1,0.0004867364322219518
14656,载量,2,1,0.0004867364322219518
14661,2118,2,1,0.0004867364322219518
14666,交通秩序,2,1,0.0004867364322219518
14667,该是,2,1,0.0004867364322219518
14668,整体规划,2,1,0.0004867364322219518
14672,必然性,2,1,0.0004867364322219518
14700,障等,2,1,0.0004867364322219518
14695,固不牢,2,1,0.0004867364322219518
14688,来明,2,1,0.0004867364322219518
14698,孔涌水,2,1,0.0004867364322219518
14682,预前,2,1,0.0004867364322219518
14680,指自,2,1,0.0004867364322219518
14684,经济体制,2,1,0.0004867364322219518
12741,0115,5,3,0.000486689494415236
9731,卡罗,10,3,0.0004864805083359684
17241,交织,8,4,0.0004863435459168228
10301,门,290,43,0.0004862966262014203
1000,三,387,67,0.0004862545333275082
4718,路面,272,45,0.0004862544906622953
14494,需在,31,14,0.0004862279711472285
20316,建工,33,7,0.0004862258933864383
671,添加剂,46,16,0.0004862105356242916
19276,海绵,16,6,0.0004861895339863844
26245,水溶液,6,3,0.00048601538995090757
11401,建立健全,32,10,0.0004859858522504514
4957,评级,92,20,0.00048588234576229237
9857,水率,89,4,0.00048582091082346
7911,在线,48,11,0.00048579625539176143
37890,施焊,6,1,0.00048567265662943174
38154,时不吊,6,1,0.00048567265662943174
37863,点焊,6,1,0.00048567265662943174
10986,定性描述,28,7,0.0004856561514960057
4761,万元,107,16,0.00048548298531567424
5724,很容,6,3,0.00048539442147763794
14432,对主,4,2,0.00048525917827326414
985,轻度,35,7,0.00048520496625517015
3063,混凝土块,15,5,0.00048520395496044354
8238,学术期刊,22,5,0.0004851787632314759
27013,张志强,8,4,0.0004851763036545882
25379,后注,8,4,0.00048514596546589715
10738,水利工程,62,13,0.00048498773968870393
15612,浅析,34,13,0.0004849034079038467
28213,联络线,11,5,0.0004848213892761768
27723,埋盾,4,2,0.0004847328814481704
21343,状态变量,26,4,0.0004846975480374661
1783,口,339,59,0.0004846861310143328
7976,鸿雁,4,2,0.0004845646982165088
12969,涌土,17,6,0.0004845296019386135
15684,职业道德,6,3,0.00048429441077022043
7758,趋于稳定,67,18,0.00048422781038503105
672,用量,89,23,0.0004841393511642358
2131,目的,661,91,0.00048411662108155433
30856,内均,6,3,0.0004840746931899746
41096,降解,6,2,0.0004839655741507472
17128,158159,3,2,0.00048384723757891355
12179,20183,4,2,0.0004838377378412832
17378,充水,4,2,0.00048375806395416443
9385,不漏,4,2,0.00048375416271453984
13345,淡薄,64,5,0.0004836944949437188
28502,浙江省,24,5,0.0004836387245353086
8971,赋值,198,28,0.00048347283248052536
5714,增设,108,24,0.00048346054140601736
18137,预警系统,47,12,0.00048340124210312385
3985,二,507,70,0.00048338709245286497
6691,工艺流程,72,17,0.00048332989521176215
14484,无水,19,7,0.00048330005975299724
6871,掘进机,167,29,0.0004832933910361181
5481,75,535,69,0.000483132219475241
2279,规定,344,64,0.0004830878644026858
2375,司机,102,26,0.00048307279959832004
2438,清淤,9,4,0.0004830610023014358
3258,几率,33,13,0.0004827700973135796
30227,北大街,10,3,0.00048273789924792277
6514,消耗,221,22,0.00048254210163993256
22150,张超,4,2,0.0004824587242129392
9636,压实,17,8,0.0004823663194359332
4733,居民,178,34,0.0004823113124722813
9069,朱倩倩,10,3,0.0004822580245042226
5259,掘,377,85,0.00048225800221234354
4026,皮带机,32,9,0.0004822472245231949
6840,中易,34,13,0.00048205879828321665
8325,身穿,4,2,0.00048204547545017355
43877,臧士文,4,2,0.00048203135642594313
6090,上巧巧巧,12,1,0.0004819857814194481
8299,硅质,8,2,0.00048184901460109026
8289,武昌区,8,2,0.00048184901460109026
13778,智能化,117,22,0.0004818152379669275
1303,工程地质,445,85,0.0004818039905871329
15970,抗力,12,5,0.00048163422631986925
1935,定期,311,57,0.00048155191656698484
21337,刘祖容,6,2,0.00048125857247831164
29462,线右线,8,2,0.00048123674993086915
13814,考核制度,6,3,0.00048122581912090175
30583,能谱,14,1,0.00048119887261978417
30895,锦城,14,1,0.00048119887261978417
30741,点源,14,1,0.00048119887261978417
12187,帷幕,44,12,0.0004811456219345032
34296,14271432,6,2,0.0004811404932328184
34292,694702,6,2,0.0004811404932328184
29541,规整,2,1,0.0004811161895597787
29519,间水,2,1,0.0004811161895597787
29518,脚板,2,1,0.0004811161895597787
29568,胶圈,2,1,0.0004811161895597787
29537,檩,2,1,0.0004811161895597787
29521,直梯,2,1,0.0004811161895597787
29578,断丝断,2,1,0.0004811161895597787
29520,如进,2,1,0.0004811161895597787
29499,西连,2,1,0.0004811161895597787
29535,滚落,2,1,0.0004811161895597787
29522,挂梯,2,1,0.0004811161895597787
29534,源清,2,1,0.0004811161895597787
29551,联接件,2,1,0.0004811161895597787
29495,耕土,2,1,0.0004811161895597787
29523,斜道,2,1,0.0004811161895597787
29532,内和基,2,1,0.0004811161895597787
29531,拦挡,2,1,0.0004811161895597787
29530,空面,2,1,0.0004811161895597787
29556,前换,2,1,0.0004811161895597787
29524,防滑条,2,1,0.0004811161895597787
29525,跌,2,1,0.0004811161895597787
29559,收段,2,1,0.0004811161895597787
29563,厚缓,2,1,0.0004811161895597787
29577,需经试,2,1,0.0004811161895597787
29517,高挡,2,1,0.0004811161895597787
29498,究过,2,1,0.0004811161895597787
29500,耕植土,2,1,0.0004811161895597787
29497,用旋,2,1,0.0004811161895597787
29544,掘机,2,1,0.0004811161895597787
29504,净宽,2,1,0.0004811161895597787
29545,乱拉,2,1,0.0004811161895597787
29571,由多道,2,1,0.0004811161895597787
29543,伸举,2,1,0.0004811161895597787
29547,边撑,2,1,0.0004811161895597787
29492,方宗银,2,1,0.0004811161895597787
29548,复加轴力,2,1,0.0004811161895597787
29505,井距,2,1,0.0004811161895597787
29506,端长,2,1,0.0004811161895597787
29509,艺下,2,1,0.0004811161895597787
29511,需穿,2,1,0.0004811161895597787
29514,对过,2,1,0.0004811161895597787
29570,头为,2,1,0.0004811161895597787
29542,出基,2,1,0.0004811161895597787
29569,井圈,2,1,0.0004811161895597787
29496,临湖,2,1,0.0004811161895597787
29572,质段,2,1,0.0004811161895597787
29515,距现,2,1,0.0004811161895597787
29549,以基,2,1,0.0004811161895597787
29561,保刀盘,2,1,0.0004811161895597787
34950,此仅,6,3,0.0004811061308224004
911,为主,380,71,0.0004810891517070355
34974,管处,5,3,0.0004810550127893108
32763,出当,8,2,0.00048094414661265064
14461,机刚,6,3,0.0004809132452191931
9573,黏性,182,39,0.0004809084801939469
7559,自盾,5,3,0.0004808966753214924
12926,探孔,42,14,0.00048086382136116766
12111,626,12,5,0.00048081567559062316
22468,骤降,2,1,0.0004807692307692308
22462,非冻,2,1,0.0004807692307692308
22463,结段,2,1,0.0004807692307692308
22399,井是,2,1,0.0004807692307692308
22549,业化,2,1,0.0004807692307692308
22430,0784,2,1,0.0004807692307692308
22464,应结,2,1,0.0004807692307692308
22401,因其加,2,1,0.0004807692307692308
22552,拉毛面,2,1,0.0004807692307692308
